surr_key_Weather_info,Weather_Category,Rain_Intensity,Is_Rainy,temp_range
4647,Normal,Heavy Rain,True,4.0
4648,Sunny,No Rain,False,6.2
4649,Sunny,No Rain,False,8.1
4650,Sunny,No Rain,False,8.100000000000001
4651,Windy,Heavy Rain,True,2.0
4652,Windy,Heavy Rain,True,2.4000000000000004
4653,Sunny,Moderate Rain,True,4.2
4654,Sunny,Light Rain,True,3.500000000000001
4655,Sunny,Moderate Rain,True,4.0
4656,Sunny,Light Rain,True,3.9000000000000004
4657,Normal,Heavy Rain,True,4.300000000000001
4658,Sunny,Moderate Rain,True,3.8999999999999995
4659,Sunny,Heavy Rain,True,3.999999999999999
4660,Sunny,Heavy Rain,True,4.6000000000000005
4661,Sunny,Moderate Rain,True,8.2
4662,Sunny,Light Rain,True,6.699999999999999
4663,Sunny,No Rain,False,9.5
4664,Sunny,No Rain,False,10.0
4665,Sunny,No Rain,False,8.6
4666,Sunny,No Rain,False,5.9
4667,Sunny,No Rain,False,7.199999999999999
4668,Normal,Heavy Rain,True,1.5999999999999996
4669,Normal,Heavy Rain,True,3.9000000000000004
4670,Sunny,Moderate Rain,True,5.300000000000001
4671,Sunny,Light Rain,True,5.3
4672,Sunny,Light Rain,True,7.7
4673,Cold and Rainy,Heavy Rain,True,3.6
4674,Cold and Rainy,Heavy Rain,True,8.799999999999999
4675,Sunny,Moderate Rain,True,7.1
4676,Normal,Light Rain,True,4.699999999999999
4677,Sunny,Light Rain,True,4.999999999999999
4678,Sunny,No Rain,False,8.5
4679,Normal,No Rain,False,6.8
4680,Normal,No Rain,False,2.1000000000000005
4681,Normal,No Rain,False,3.3999999999999995
4682,Normal,No Rain,False,5.7
4683,Sunny,No Rain,False,3.8
4684,Sunny,Light Rain,True,5.5
4685,Normal,Heavy Rain,True,2.7
4686,Sunny,Light Rain,True,5.1
4687,Normal,Moderate Rain,True,5.5
4688,Cold and Rainy,Heavy Rain,True,4.1000000000000005
4689,Sunny,Light Rain,True,4.5
4690,Normal,Moderate Rain,True,5.4
4691,Sunny,Light Rain,True,5.6
4692,Sunny,No Rain,False,6.0
4693,Sunny,No Rain,False,6.3
4694,Normal,Moderate Rain,True,9.8
4695,Normal,Moderate Rain,True,1.7000000000000002
4696,Sunny,Light Rain,True,2.2
4697,Normal,Heavy Rain,True,2.9000000000000004
4698,Sunny,No Rain,False,4.9
4699,Sunny,No Rain,False,6.5
4700,Normal,Light Rain,True,10.200000000000001
4701,Normal,Moderate Rain,True,0.7000000000000011
4702,Normal,Heavy Rain,True,2.499999999999999
4703,Normal,No Rain,False,3.0
4704,Normal,No Rain,False,2.9000000000000004
4705,Sunny,Moderate Rain,True,3.8
4706,Sunny,Light Rain,True,3.8
4707,Windy,Heavy Rain,True,6.800000000000001
4708,Windy,Moderate Rain,True,2.999999999999999
4709,Normal,No Rain,False,2.5
4710,Windy,Heavy Rain,True,5.300000000000001
4711,Sunny,Light Rain,True,3.0
4712,Normal,Light Rain,True,5.6
4713,Cold and Rainy,Heavy Rain,True,2.6
4714,Normal,Moderate Rain,True,2.3
4715,Sunny,Light Rain,True,2.6999999999999997
4716,Sunny,No Rain,False,3.2
4717,Sunny,No Rain,False,4.5
4718,Sunny,Light Rain,True,5.7
4719,Sunny,Moderate Rain,True,3.8
4720,Sunny,Light Rain,True,5.2
4721,Cold and Rainy,Heavy Rain,True,4.8
4722,Normal,No Rain,False,3.5
4723,Sunny,No Rain,False,3.9
4724,Cold and Rainy,Heavy Rain,True,7.1
4725,Sunny,Light Rain,True,4.3
4726,Normal,Light Rain,True,10.3
4727,Sunny,Light Rain,True,4.5
4728,Sunny,No Rain,False,4.4
4729,Sunny,No Rain,False,3.9
4730,Normal,Light Rain,True,2.4
4731,Normal,Light Rain,True,3.8
4732,Cold and Rainy,Heavy Rain,True,6.5
4733,Normal,Moderate Rain,True,3.0000000000000004
4734,Normal,No Rain,False,3.3
4735,Normal,No Rain,False,2.0
4736,Normal,No Rain,False,3.7
4737,Cold and Rainy,Moderate Rain,True,1.5
4738,Cold and Rainy,Heavy Rain,True,1.2999999999999998
4739,Cold and Rainy,Heavy Rain,True,1.1
4740,Cold and Rainy,Heavy Rain,True,4.0
4741,Windy,Heavy Rain,True,4.0
4742,Cold and Rainy,Moderate Rain,True,1.8000000000000003
4743,Normal,Light Rain,True,1.6999999999999997
4744,Cold and Rainy,Heavy Rain,True,2.5999999999999996
4745,Cold and Rainy,Moderate Rain,True,1.6
4746,Windy,Heavy Rain,True,8.3
4747,Windy,Moderate Rain,True,7.6
4748,Cold and Rainy,Heavy Rain,True,6.8
4749,Windy,Heavy Rain,True,6.5
4750,Sunny,Moderate Rain,True,3.5
4751,Normal,Moderate Rain,True,7.6000000000000005
4752,Normal,Light Rain,True,1.200000000000001
4753,Normal,No Rain,False,1.7999999999999998
4754,Normal,Light Rain,True,1.6000000000000005
4755,Normal,No Rain,False,4.5
4756,Normal,Moderate Rain,True,1.5
4757,Normal,Moderate Rain,True,4.800000000000001
4758,Sunny,No Rain,False,4.3
4759,Normal,No Rain,False,3.8000000000000003
4760,Normal,Light Rain,True,2.4
4761,Normal,No Rain,False,4.5
4762,Normal,Moderate Rain,True,3.1
4763,Sunny,Light Rain,True,3.5
4764,Sunny,No Rain,False,4.5
4765,Normal,No Rain,False,3.5999999999999996
4766,Sunny,No Rain,False,2.5
4767,Sunny,No Rain,False,1.6
4768,Sunny,No Rain,False,3.3
4769,Normal,No Rain,False,1.8
4770,Cold and Rainy,Moderate Rain,True,1.5000000000000002
4771,Sunny,Light Rain,True,2.2
4772,Sunny,No Rain,False,6.3
4773,Sunny,No Rain,False,5.3
4774,Cold and Rainy,Heavy Rain,True,3.2
4775,Cold and Rainy,Heavy Rain,True,4.5
4776,Cold and Rainy,Heavy Rain,True,5.1
4777,Cold and Rainy,Heavy Rain,True,4.8999999999999995
4778,Windy,Moderate Rain,True,4.9
4779,Windy,Moderate Rain,True,1.3999999999999995
4780,Cold and Rainy,Heavy Rain,True,2.3999999999999995
4781,Normal,Light Rain,True,5.2
4782,Sunny,No Rain,False,4.800000000000001
4783,Cold and Rainy,Moderate Rain,True,7.9
4784,Cold and Rainy,Heavy Rain,True,7.3
4785,Cold and Rainy,Moderate Rain,True,4.800000000000001
4786,Sunny,Light Rain,True,4.0
4787,Normal,Light Rain,True,4.9
4788,Sunny,Light Rain,True,4.0
4789,Cold and Rainy,Moderate Rain,True,1.5999999999999999
4790,Cold and Rainy,Moderate Rain,True,1.5
4791,Sunny,Light Rain,True,2.0
4792,Sunny,No Rain,False,4.8999999999999995
4793,Cold and Rainy,Heavy Rain,True,7.3
4794,Sunny,Light Rain,True,2.5
4795,Sunny,No Rain,False,4.9
4796,Normal,No Rain,False,6.0
4797,Sunny,No Rain,False,6.3
4798,Sunny,No Rain,False,6.5
4799,Sunny,No Rain,False,8.1
4800,Sunny,No Rain,False,4.699999999999999
4801,Sunny,No Rain,False,4.199999999999999
4802,Sunny,No Rain,False,5.699999999999999
4803,Sunny,No Rain,False,6.1
4804,Sunny,Light Rain,True,4.6
4805,Sunny,No Rain,False,5.4
4806,Sunny,No Rain,False,6.3999999999999995
4807,Sunny,No Rain,False,10.0
4808,Sunny,No Rain,False,10.8
4809,Sunny,No Rain,False,5.8999999999999995
4810,Normal,No Rain,False,9.3
4811,Normal,No Rain,False,4.6
4812,Sunny,No Rain,False,5.6000000000000005
4813,Sunny,No Rain,False,8.4
4814,Normal,Light Rain,True,7.1000000000000005
4815,Normal,Light Rain,True,3.5000000000000004
4816,Normal,Light Rain,True,1.6
4817,Normal,Light Rain,True,2.8000000000000003
4818,Sunny,Light Rain,True,5.0
4819,Sunny,Light Rain,True,3.9
4820,Sunny,No Rain,False,8.4
4821,Sunny,No Rain,False,6.1
4822,Normal,Light Rain,True,7.4
4823,Cold and Rainy,Moderate Rain,True,5.699999999999999
4824,Cold and Rainy,Moderate Rain,True,6.0
4825,Sunny,Moderate Rain,True,7.0
4826,Sunny,Moderate Rain,True,3.3
4827,Cold and Rainy,Moderate Rain,True,2.6
4828,Sunny,Light Rain,True,6.1
4829,Sunny,No Rain,False,9.4
4830,Cold and Rainy,Moderate Rain,True,2.3
4831,Windy,Moderate Rain,True,1.5
4832,Windy,No Rain,False,1.7999999999999998
4833,Sunny,No Rain,False,3.4
4834,Sunny,Light Rain,True,5.699999999999999
4835,Sunny,Light Rain,True,8.7
4836,Sunny,No Rain,False,7.0
4837,Sunny,No Rain,False,7.6
4838,Sunny,No Rain,False,6.699999999999999
4839,Sunny,No Rain,False,5.5
4840,Sunny,No Rain,False,10.3
4841,Sunny,No Rain,False,9.4
4842,Sunny,No Rain,False,9.7
4843,Sunny,No Rain,False,7.199999999999999
4844,Sunny,No Rain,False,5.8
4845,Sunny,No Rain,False,9.2
4846,Sunny,No Rain,False,9.1
4847,Sunny,No Rain,False,5.2
4848,Sunny,Light Rain,True,6.9
4849,Sunny,Light Rain,True,7.2
4850,Normal,Light Rain,True,5.800000000000001
4851,Cold and Rainy,Moderate Rain,True,6.5
4852,Sunny,Light Rain,True,7.3
4853,Sunny,Heavy Rain,True,2.5
4854,Sunny,Moderate Rain,True,3.799999999999999
4855,Sunny,Moderate Rain,True,4.4
4856,Windy,Heavy Rain,True,6.1
4857,Sunny,Heavy Rain,True,3.5999999999999996
4858,Sunny,No Rain,False,9.299999999999999
4859,Sunny,Light Rain,True,7.299999999999999
4860,Sunny,Heavy Rain,True,4.799999999999999
4861,Normal,Light Rain,True,5.800000000000001
4862,Sunny,Light Rain,True,3.5999999999999996
4863,Sunny,Moderate Rain,True,4.699999999999999
4864,Sunny,Moderate Rain,True,4.5
4865,Cold and Rainy,Moderate Rain,True,6.4
4866,Sunny,Light Rain,True,7.3
4867,Sunny,Moderate Rain,True,5.5
4868,Sunny,Moderate Rain,True,6.1000000000000005
4869,Sunny,No Rain,False,10.3
4870,Sunny,Light Rain,True,6.6
4871,Sunny,Light Rain,True,10.1
4872,Normal,Heavy Rain,True,2.7
4873,Sunny,No Rain,False,8.1
4874,Sunny,Light Rain,True,4.7
4875,Sunny,No Rain,False,4.7
4876,Sunny,No Rain,False,12.0
4877,Sunny,Moderate Rain,True,7.199999999999999
4878,Sunny,Heavy Rain,True,4.000000000000001
4879,Sunny,Moderate Rain,True,6.3
4880,Sunny,Moderate Rain,True,5.7
4881,Normal,Moderate Rain,True,3.8
4882,Cold and Rainy,Heavy Rain,True,5.9
4883,Sunny,Moderate Rain,True,5.1000000000000005
4884,Sunny,Moderate Rain,True,8.5
4885,Sunny,Light Rain,True,10.4
4886,Sunny,No Rain,False,9.6
4887,Normal,Heavy Rain,True,3.9000000000000004
4888,Normal,Light Rain,True,5.899999999999999
4889,Sunny,Moderate Rain,True,7.400000000000002
4890,Sunny,Light Rain,True,5.1
4891,Sunny,Light Rain,True,5.6
4892,Sunny,Light Rain,True,5.8
4893,Sunny,Light Rain,True,6.700000000000001
4894,Sunny,No Rain,False,12.8
4895,Sunny,Light Rain,True,9.5
4896,Windy,Heavy Rain,True,2.2
4897,Normal,Moderate Rain,True,5.7
4898,Sunny,Light Rain,True,9.5
4899,Sunny,Light Rain,True,5.4
4900,Sunny,No Rain,False,9.9
4901,Sunny,Light Rain,True,5.9
4902,Sunny,No Rain,False,9.700000000000001
4903,Sunny,Light Rain,True,9.4
4904,Sunny,Light Rain,True,10.399999999999999
4905,Sunny,Light Rain,True,8.900000000000002
4906,Sunny,Light Rain,True,7.199999999999999
4907,Sunny,No Rain,False,8.3
4908,Sunny,No Rain,False,11.000000000000002
4909,Sunny,Light Rain,True,8.000000000000002
4910,Normal,Light Rain,True,4.6
4911,Normal,Light Rain,True,6.1
4912,Sunny,Moderate Rain,True,4.699999999999999
4913,Sunny,No Rain,False,5.6
4914,Sunny,Moderate Rain,True,7.1
4915,Sunny,Heavy Rain,True,3.2
4916,Sunny,Light Rain,True,6.5
4917,Sunny,Light Rain,True,8.5
4918,Sunny,No Rain,False,8.400000000000002
4919,Sunny,No Rain,False,6.4
4920,Sunny,Light Rain,True,9.8
4921,Sunny,No Rain,False,5.200000000000001
4922,Sunny,Heavy Rain,True,4.4
4923,Sunny,Heavy Rain,True,5.6
4924,Sunny,Light Rain,True,4.3
4925,Sunny,Light Rain,True,10.0
4926,Sunny,No Rain,False,4.699999999999999
4927,Normal,Moderate Rain,True,3.4000000000000004
4928,Normal,Light Rain,True,4.299999999999999
4929,Normal,No Rain,False,4.7
4930,Normal,Light Rain,True,4.5
4931,Sunny,Light Rain,True,5.1000000000000005
4932,Windy,Moderate Rain,True,3.5
4933,Sunny,No Rain,False,3.1999999999999993
4934,Sunny,Light Rain,True,2.6999999999999993
4935,Sunny,No Rain,False,8.399999999999999
4936,Sunny,No Rain,False,7.600000000000001
4937,Sunny,No Rain,False,8.2
4938,Sunny,No Rain,False,11.399999999999999
4939,Sunny,No Rain,False,9.9
4940,Sunny,No Rain,False,6.699999999999999
4941,Sunny,No Rain,False,11.999999999999998
4942,Sunny,No Rain,False,9.700000000000001
4943,Sunny,No Rain,False,8.500000000000002
4944,Sunny,No Rain,False,7.5
4945,Sunny,No Rain,False,9.2
4946,Sunny,Light Rain,True,6.9
4947,Sunny,No Rain,False,10.1
4948,Sunny,No Rain,False,11.4
4949,Sunny,No Rain,False,11.8
4950,Sunny,No Rain,False,12.399999999999999
4951,Sunny,No Rain,False,8.3
4952,Sunny,Light Rain,True,12.3
4953,Normal,Heavy Rain,True,3.099999999999998
4954,Sunny,Light Rain,True,6.699999999999999
4955,Sunny,Heavy Rain,True,6.699999999999999
4956,Sunny,Light Rain,True,5.300000000000001
4957,Sunny,Light Rain,True,9.499999999999998
4958,Sunny,Heavy Rain,True,3.700000000000001
4959,Sunny,Heavy Rain,True,3.9999999999999982
4960,Sunny,Heavy Rain,True,6.0
4961,Sunny,Moderate Rain,True,6.400000000000002
4962,Normal,Moderate Rain,True,7.0
4963,Sunny,Light Rain,True,4.599999999999998
4964,Sunny,Moderate Rain,True,4.600000000000001
4965,Sunny,Moderate Rain,True,5.800000000000001
4966,Normal,Light Rain,True,5.0
4967,Sunny,Light Rain,True,8.0
4968,Sunny,Light Rain,True,7.699999999999999
4969,Sunny,Light Rain,True,7.5
4970,Sunny,Moderate Rain,True,5.1
4971,Sunny,Light Rain,True,6.199999999999999
4972,Sunny,Moderate Rain,True,4.200000000000001
4973,Sunny,Light Rain,True,5.200000000000001
4974,Sunny,No Rain,False,6.8
4975,Sunny,Light Rain,True,8.700000000000001
4976,Normal,Heavy Rain,True,2.700000000000001
4977,Sunny,Moderate Rain,True,5.1
4978,Sunny,Moderate Rain,True,4.800000000000001
4979,Sunny,Light Rain,True,4.5
4980,Sunny,Light Rain,True,6.200000000000001
4981,Normal,Light Rain,True,6.6
4982,Sunny,Moderate Rain,True,4.199999999999999
4983,Sunny,Light Rain,True,8.0
4984,Normal,Moderate Rain,True,5.600000000000001
4985,Normal,Light Rain,True,5.100000000000001
4986,Sunny,Light Rain,True,8.899999999999999
4987,Sunny,No Rain,False,7.0
4988,Normal,Light Rain,True,7.700000000000001
4989,Normal,Light Rain,True,4.600000000000001
4990,Normal,Light Rain,True,5.6
4991,Sunny,Light Rain,True,6.5
4992,Sunny,Light Rain,True,5.1
4993,Windy,Light Rain,True,3.5999999999999996
4994,Normal,No Rain,False,3.0999999999999996
4995,Sunny,Light Rain,True,4.399999999999999
4996,Sunny,No Rain,False,5.200000000000001
4997,Sunny,Light Rain,True,4.9
4998,Normal,Heavy Rain,True,2.5999999999999996
4999,Sunny,Heavy Rain,True,4.3
5000,Sunny,Light Rain,True,5.5
5001,Sunny,Moderate Rain,True,6.8
5002,Sunny,No Rain,False,7.699999999999999
5003,Normal,Moderate Rain,True,3.5
5004,Sunny,Moderate Rain,True,3.3000000000000007
5005,Normal,Light Rain,True,4.1
5006,Sunny,No Rain,False,7.299999999999999
5007,Windy,Heavy Rain,True,6.9
5008,Sunny,Moderate Rain,True,4.9
5009,Normal,Light Rain,True,3.5
5010,Sunny,Light Rain,True,5.5
5011,Normal,Moderate Rain,True,6.9
5012,Sunny,No Rain,False,7.3999999999999995
5013,Normal,No Rain,False,5.399999999999999
5014,Sunny,No Rain,False,5.6
5015,Sunny,No Rain,False,7.499999999999998
5016,Normal,Light Rain,True,5.100000000000001
5017,Normal,Light Rain,True,4.4
5018,Normal,No Rain,False,4.700000000000001
5019,Normal,Moderate Rain,True,3.9000000000000004
5020,Sunny,No Rain,False,8.4
5021,Sunny,No Rain,False,7.1
5022,Sunny,No Rain,False,4.799999999999999
5023,Sunny,Light Rain,True,5.5
5024,Normal,Light Rain,True,3.299999999999999
5025,Normal,Heavy Rain,True,4.6
5026,Normal,Moderate Rain,True,4.1
5027,Sunny,No Rain,False,3.6999999999999993
5028,Normal,Light Rain,True,2.700000000000001
5029,Normal,Light Rain,True,1.3999999999999986
5030,Normal,Light Rain,True,3.8000000000000007
5031,Sunny,Light Rain,True,4.6000000000000005
5032,Sunny,No Rain,False,4.7
5033,Sunny,No Rain,False,5.3999999999999995
5034,Normal,No Rain,False,4.1
5035,Normal,No Rain,False,3.5
5036,Sunny,No Rain,False,4.0
5037,Sunny,No Rain,False,5.2
5038,Normal,Moderate Rain,True,4.300000000000001
5039,Sunny,Moderate Rain,True,4.8999999999999995
5040,Normal,Moderate Rain,True,4.1
5041,Normal,Moderate Rain,True,2.5999999999999996
5042,Sunny,Moderate Rain,True,2.6999999999999993
5043,Normal,Heavy Rain,True,4.300000000000001
5044,Normal,Heavy Rain,True,1.5999999999999996
5045,Sunny,Moderate Rain,True,5.3999999999999995
5046,Sunny,Light Rain,True,4.299999999999999
5047,Normal,Heavy Rain,True,4.8999999999999995
5048,Sunny,Moderate Rain,True,3.8999999999999995
5049,Sunny,Moderate Rain,True,2.8000000000000007
5050,Normal,Moderate Rain,True,2.5
5051,Sunny,Light Rain,True,3.5
5052,Windy,Moderate Rain,True,6.4
5053,Sunny,Moderate Rain,True,4.6
5054,Sunny,Light Rain,True,4.0
5055,Cold and Rainy,Moderate Rain,True,7.1000000000000005
5056,Sunny,Moderate Rain,True,5.300000000000001
5057,Sunny,No Rain,False,6.9
5058,Normal,Light Rain,True,4.4
5059,Sunny,Light Rain,True,3.9999999999999996
5060,Sunny,Moderate Rain,True,4.3
5061,Sunny,Light Rain,True,5.3
5062,Sunny,No Rain,False,4.8
5063,Sunny,No Rain,False,5.7
5064,Normal,Light Rain,True,7.6000000000000005
5065,Sunny,Light Rain,True,2.3000000000000003
5066,Normal,Moderate Rain,True,3.6999999999999997
5067,Sunny,Light Rain,True,4.3
5068,Normal,No Rain,False,8.0
5069,Normal,No Rain,False,3.299999999999999
5070,Normal,Light Rain,True,7.6
5071,Sunny,Light Rain,True,7.8
5072,Sunny,Light Rain,True,3.9000000000000004
5073,Cold and Rainy,Heavy Rain,True,3.4
5074,Sunny,No Rain,False,2.4
5075,Sunny,No Rain,False,5.1
5076,Sunny,No Rain,False,7.1
5077,Sunny,No Rain,False,6.0
5078,Normal,No Rain,False,4.9
5079,Normal,Light Rain,True,8.6
5080,Normal,No Rain,False,2.0999999999999996
5081,Sunny,No Rain,False,7.7
5082,Sunny,Moderate Rain,True,3.0
5083,Normal,No Rain,False,5.6000000000000005
5084,Sunny,No Rain,False,5.5
5085,Normal,No Rain,False,4.0
5086,Normal,Light Rain,True,2.8000000000000007
5087,Sunny,Light Rain,True,4.5
5088,Cold and Rainy,Heavy Rain,True,6.3999999999999995
5089,Sunny,Light Rain,True,1.7
5090,Normal,Light Rain,True,5.9
5091,Normal,Moderate Rain,True,3.5999999999999996
5092,Normal,Light Rain,True,2.8
5093,Normal,No Rain,False,2.8000000000000007
5094,Normal,No Rain,False,4.8
5095,Normal,Moderate Rain,True,5.8
5096,Normal,Light Rain,True,5.1
5097,Windy,Heavy Rain,True,6.9
5098,Windy,Heavy Rain,True,5.8
5099,Cold and Rainy,Moderate Rain,True,5.699999999999999
5100,Sunny,No Rain,False,3.2
5101,Windy,Heavy Rain,True,5.7
5102,Windy,Light Rain,True,3.9999999999999996
5103,Cold and Rainy,Heavy Rain,True,6.8999999999999995
5104,Windy,Heavy Rain,True,5.6000000000000005
5105,Normal,Moderate Rain,True,2.0999999999999996
5106,Cold and Rainy,Heavy Rain,True,6.800000000000001
5107,Cold and Rainy,Heavy Rain,True,5.2
5108,Sunny,Light Rain,True,2.6
5109,Windy,Light Rain,True,2.7
5110,Cold and Rainy,Heavy Rain,True,3.9000000000000004
5111,Windy,Moderate Rain,True,0.8999999999999999
5112,Windy,Moderate Rain,True,2.5
5113,Cold and Rainy,Heavy Rain,True,5.5
5114,Cold and Rainy,Moderate Rain,True,3.4
5115,Cold and Rainy,Heavy Rain,True,4.6
5116,Normal,Light Rain,True,1.1999999999999997
5117,Cold and Rainy,Heavy Rain,True,1.6000000000000005
5118,Normal,Light Rain,True,2.5
5119,Cold and Rainy,Heavy Rain,True,7.2
5120,Windy,Heavy Rain,True,2.0999999999999996
5121,Windy,Moderate Rain,True,1.0999999999999996
5122,Sunny,Light Rain,True,4.4
5123,Sunny,Light Rain,True,3.7
5124,Normal,Moderate Rain,True,5.0
5125,Sunny,No Rain,False,3.9
5126,Normal,Light Rain,True,4.4
5127,Normal,Moderate Rain,True,3.6999999999999997
5128,Normal,Moderate Rain,True,2.5
5129,Cold and Rainy,Heavy Rain,True,5.8999999999999995
5130,Normal,No Rain,False,2.3
5131,Normal,Light Rain,True,1.9
5132,Normal,Moderate Rain,True,3.2
5133,Cold and Rainy,Moderate Rain,True,4.0
5134,Normal,Light Rain,True,4.7
5135,Cold and Rainy,Heavy Rain,True,2.1
5136,Normal,Moderate Rain,True,1.6000000000000005
5137,Sunny,Moderate Rain,True,4.6
5138,Normal,Moderate Rain,True,8.4
5139,Cold and Rainy,Heavy Rain,True,4.6
5140,Cold and Rainy,Heavy Rain,True,2.8
5141,Cold and Rainy,Moderate Rain,True,2.9
5142,Cold and Rainy,Moderate Rain,True,2.7
5143,Normal,Light Rain,True,3.1
5144,Sunny,No Rain,False,5.0
5145,Cold and Rainy,Heavy Rain,True,6.9
5146,Cold and Rainy,Heavy Rain,True,4.2
5147,Sunny,Light Rain,True,1.6
5148,Windy,No Rain,False,2.4999999999999996
5149,Sunny,Moderate Rain,True,2.1
5150,Cold and Rainy,Heavy Rain,True,3.0
5151,Normal,Light Rain,True,3.7
5152,Normal,Light Rain,True,4.8
5153,Cold and Rainy,Heavy Rain,True,2.3
5154,Cold and Rainy,Moderate Rain,True,3.2
5155,Normal,Light Rain,True,3.8000000000000003
5156,Sunny,Moderate Rain,True,2.7
5157,Cold and Rainy,Heavy Rain,True,3.3
5158,Cold and Rainy,Heavy Rain,True,1.5
5159,Cold and Rainy,Heavy Rain,True,3.3999999999999995
5160,Cold and Rainy,Moderate Rain,True,3.3000000000000003
5161,Sunny,Light Rain,True,3.5
5162,Normal,Moderate Rain,True,4.5
5163,Normal,Light Rain,True,1.7000000000000002
5164,Normal,Light Rain,True,3.9999999999999996
5165,Cold and Rainy,Heavy Rain,True,6.0
5166,Sunny,Moderate Rain,True,4.2
5167,Cold and Rainy,Moderate Rain,True,3.0
5168,Windy,Heavy Rain,True,2.0
5169,Cold and Rainy,Heavy Rain,True,4.5
5170,Cold and Rainy,Moderate Rain,True,2.6
5171,Normal,Moderate Rain,True,3.1999999999999997
5172,Cold and Rainy,Heavy Rain,True,4.3
5173,Sunny,No Rain,False,7.1
5174,Sunny,Moderate Rain,True,4.3999999999999995
5175,Cold and Rainy,Heavy Rain,True,4.2
5176,Sunny,Light Rain,True,6.7
5177,Sunny,Light Rain,True,7.1000000000000005
5178,Normal,Light Rain,True,6.8
5179,Normal,Heavy Rain,True,2.7
5180,Cold and Rainy,Heavy Rain,True,7.8999999999999995
5181,Windy,Light Rain,True,9.0
5182,Normal,Moderate Rain,True,2.3
5183,Sunny,Moderate Rain,True,7.1
5184,Sunny,No Rain,False,8.600000000000001
5185,Sunny,No Rain,False,8.4
5186,Normal,No Rain,False,10.200000000000001
5187,Windy,Light Rain,True,3.0
5188,Windy,Light Rain,True,3.000000000000001
5189,Windy,Light Rain,True,2.8
5190,Normal,Light Rain,True,3.1000000000000005
5191,Sunny,Moderate Rain,True,4.0
5192,Sunny,Light Rain,True,5.199999999999999
5193,Cold and Rainy,Heavy Rain,True,4.5
5194,Cold and Rainy,Heavy Rain,True,4.8
5195,Sunny,Moderate Rain,True,5.1
5196,Sunny,Light Rain,True,7.2
5197,Sunny,No Rain,False,10.4
5198,Normal,Moderate Rain,True,5.3999999999999995
5199,Sunny,Light Rain,True,5.3
5200,Sunny,Light Rain,True,5.3
5201,Normal,Moderate Rain,True,4.0
5202,Sunny,Moderate Rain,True,7.300000000000001
5203,Sunny,Light Rain,True,7.300000000000001
5204,Sunny,Light Rain,True,6.800000000000001
5205,Normal,Heavy Rain,True,3.4000000000000004
5206,Sunny,No Rain,False,5.699999999999999
5207,Normal,Moderate Rain,True,5.500000000000001
5208,Normal,Moderate Rain,True,3.8000000000000007
5209,Normal,Light Rain,True,4.2
5210,Windy,Moderate Rain,True,3.4000000000000004
5211,Normal,Moderate Rain,True,3.6999999999999997
5212,Sunny,Moderate Rain,True,5.8
5213,Normal,Moderate Rain,True,3.6000000000000005
5214,Sunny,Light Rain,True,3.6999999999999993
5215,Sunny,No Rain,False,8.5
5216,Sunny,Light Rain,True,3.0999999999999996
5217,Sunny,Moderate Rain,True,4.1
5218,Sunny,No Rain,False,7.000000000000001
5219,Sunny,No Rain,False,10.7
5220,Sunny,Light Rain,True,6.2
5221,Sunny,Light Rain,True,3.3
5222,Sunny,No Rain,False,11.700000000000001
5223,Sunny,No Rain,False,9.9
5224,Sunny,No Rain,False,11.6
5225,Sunny,No Rain,False,8.5
5226,Normal,Light Rain,True,4.6
5227,Sunny,Light Rain,True,5.800000000000001
5228,Sunny,Light Rain,True,6.6
5229,Normal,Moderate Rain,True,5.299999999999999
5230,Sunny,Moderate Rain,True,5.5
5231,Normal,Light Rain,True,5.0
5232,Normal,Light Rain,True,5.8
5233,Sunny,No Rain,False,10.1
5234,Normal,Heavy Rain,True,5.499999999999999
5235,Normal,Moderate Rain,True,2.0
5236,Sunny,No Rain,False,4.3
5237,Sunny,Light Rain,True,5.7
5238,Normal,Light Rain,True,3.1999999999999993
5239,Normal,Light Rain,True,6.0
5240,Sunny,Moderate Rain,True,4.5
5241,Sunny,Heavy Rain,True,4.0
5242,Sunny,Moderate Rain,True,4.7
5243,Sunny,Moderate Rain,True,4.6000000000000005
5244,Sunny,Heavy Rain,True,6.4
5245,Sunny,Heavy Rain,True,6.799999999999999
5246,Sunny,Heavy Rain,True,4.300000000000001
5247,Sunny,Light Rain,True,11.7
5248,Sunny,No Rain,False,9.899999999999999
5249,Sunny,Light Rain,True,6.300000000000001
5250,Sunny,Light Rain,True,9.1
5251,Sunny,Light Rain,True,6.2
5252,Sunny,Light Rain,True,6.799999999999999
5253,Sunny,Moderate Rain,True,12.0
5254,Sunny,Light Rain,True,7.499999999999998
5255,Sunny,Light Rain,True,5.5
5256,Normal,Moderate Rain,True,3.7
5257,Sunny,Light Rain,True,5.000000000000001
5258,Normal,Light Rain,True,4.9
5259,Sunny,Heavy Rain,True,5.200000000000001
5260,Sunny,Moderate Rain,True,8.3
5261,Sunny,Light Rain,True,8.600000000000001
5262,Normal,Moderate Rain,True,4.8999999999999995
5263,Normal,Light Rain,True,4.299999999999999
5264,Sunny,No Rain,False,8.4
5265,Sunny,No Rain,False,10.600000000000001
5266,Sunny,Moderate Rain,True,7.7
5267,Normal,Moderate Rain,True,4.300000000000001
5268,Sunny,Moderate Rain,True,3.799999999999999
5269,Normal,Heavy Rain,True,4.1000000000000005
